site_id,x,y,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
128,23.75,-34.25000615,-0.191312214600722,-1.29444179876836,-0.128431114891802,-0.752209542081604,-0.531166106540307,0.877732498780076,-1.04714381801386,-1.31736802449285,1.45646458445597,-0.418824848939956,0.286081589299088,-0.151987419755474,-0.496180007539241,1.59348909439692,-1.34793850905781,-0.527616565691778,1.42559992972296,-1.09739346371861,2.1970489204484
129,24.25,-34.25000615,-0.196471897348516,-1.29721568936438,-0.310379133790534,-0.672609443127332,-0.475990929149265,0.866514216375404,-1.00329708830193,-1.40519687175446,1.49311066856984,-0.389690128013975,0.244189459231372,-0.0705651514421361,-0.353982203252116,1.43646881477978,-1.09872213577498,-0.371975518592282,1.28469657007837,-1.12785531242198,2.52337344852926
130,24.75,-34.25000615,-0.201631580096309,-1.29998957996039,-0.492327152689263,-0.593009344173062,-0.420815751758223,0.855295934243295,-0.959450358590001,-1.49302572152339,1.52975675041922,-0.360555402734447,0.202297332590466,0.0108571168712014,-0.211784398964992,1.27944853516264,-0.849505761980011,-0.216334471492785,1.14379321043378,-1.15831716112535,2.84969797661012
131,25.25,-34.25000615,-0.206791262844104,-1.30276347055641,-0.674275171587994,-0.51340924521879,-0.365640574367181,0.844077652111187,-0.915603631091327,-1.58085457129232,1.56640283453308,-0.331420677454919,0.16040520594956,0.0922793851845389,-0.0695865946778681,1.12242825554549,-0.600289388697187,-0.060693424393289,1.00288985042322,-1.18877900990679,3.17602250469098
132,25.75,-34.25000615,-0.211950945591898,-1.30553736115243,-0.856223190486724,-0.43380914523461,-0.31046539346071,0.832859369706515,-0.871756901379396,-1.66868342106125,1.60304891864695,-0.302285956528938,0.118513079308654,0.173701653497876,0.072611209609256,0.96540797592835,-0.351073014902214,0.0949476217986019,0.86198649077863,-1.21924085861016,3.50234703456922
154,18.25,-33.75000898,-0.217110624093641,-1.30831125174845,-1.03817120938546,-0.354209046280339,-0.255290216069669,0.821641087574406,-0.827910171667467,-1.75651226832287,1.63969500049633,-0.27315123124941,0.0766209492409375,0.255123922247798,0.214809013896381,0.808387696311207,-0.101856641619389,0.250588668898098,0.721083131134038,-1.24970270731353,3.82867156265008
155,18.75,-33.75000898,-0.222270306841435,-1.31108514234447,-1.22011922828418,-0.274608947326068,-0.200115038678627,0.810422805442298,-0.784063444168792,-1.8443411180918,1.67634108461019,-0.244016510323429,0.0347288226000319,0.336546190561136,0.357006817415051,0.651367416694064,0.147359732175584,0.406229715997594,0.580179771489447,-1.2801645560169,4.15499609073094
156,19.25,-33.75000898,-0.893146395192473,-1.23562075781546,-1.45850634220134,-0.134169706779738,-0.666527065495143,0.284274135578377,-0.650468886609182,-2.36985402194082,1.35721009007356,-0.853565253083572,-0.564765232168048,0.454951240787782,0.259992971901643,1.22700943572826,-0.322327504675223,0.352075298980891,1.08046657468299,-1.17312796836461,4.05765509417073
157,19.75,-33.75000898,-0.666251586999536,-0.774882266578833,-1.20741421732159,0.152459267989657,-0.271412204582567,0.185695390741844,-0.321663906137031,-2.33568283226667,1.44339168251041,-0.499709178741759,-0.51654139874429,-0.383027890630629,-0.62051627353194,0.893975398483555,-0.8700026984157,-0.550615670738823,0.739743869911314,-1.23871188070158,2.27006555679592
158,20.25,-33.75000898,-0.487065412114653,-0.507894853741932,-1.17405972234742,0.355193440375639,0.0235901173959384,0.140793954807123,-0.0994746115336973,-2.16999227652154,1.40006570806927,-0.205120997454147,-0.444542425227059,-0.907221126993869,-1.22169870024448,0.726122810125235,-1.62512648786511,-1.1833139733211,0.60897677688374,-1.25853178784879,1.01394155822653
159,20.75,-33.75000898,-0.266338575260511,-0.330466200989201,-0.948495679391994,0.324345191957918,0.210142725368741,0.181946185494565,-0.015440308083838,-1.17073281071739,1.57668369962211,0.0123346495100962,-0.244625016155094,-0.97157344730407,-1.37135862936515,0.896104863646061,-2.19762535650519,-1.38173916504545,0.879945324107557,-1.19218388538198,0.561916936880909
160,21.25,-33.75000898,-0.23077475287322,-0.353451118451789,-0.610765739471189,0.0417018973486894,0.0845620317257201,0.237666861150346,-0.13974978372483,-0.346473901269926,1.22693889766083,-0.0825089198796118,-0.104171278331084,-0.85682063175622,-1.24871990707631,1.26233514841337,-2.18920798336242,-1.33974995070457,1.21596292425559,-1.10599659922771,0.440956226578664
161,21.75,-33.75000898,-0.372902083417992,-0.528040267931251,-0.0659248268626326,-0.395604751813719,-0.260232714541621,0.341901840932591,-0.441467405344295,-0.265471733379925,0.270120579527956,-0.423484241445906,-0.0255760482895469,-0.884389462935983,-1.30553856746237,1.40550310372859,-2.29232947028861,-1.35314951153414,1.23763212107176,-1.06234874025359,0.323395482359347
162,22.25,-33.75000898,-0.551762688067246,-0.644876583673922,0.0538030772409698,-0.506306176749172,-0.503223884979807,0.298134771100348,-0.558911113460501,-0.475960295657756,-0.364718903476338,-0.663066012332586,-0.122685168307331,-0.646940367080187,-1.18089827425915,1.73606398243074,-2.3561523498467,-1.18984888203952,1.59590581722776,-0.953366232075005,0.472167788724519
163,22.75,-33.75000898,-0.928976258175044,-1.08835842902456,-0.276812500913963,-0.633170024646528,-1.04160023914862,0.230337149507041,-0.84281125971799,-0.749721491348089,-0.495865376448866,-1.10620547112478,-0.375907266781814,-0.209654386253621,-0.86762819811216,2.23525549970127,-2.24681583500432,-0.886849573951866,2.16977530490101,-0.72557792393444,0.789612775567016
164,23.25,-33.75000898,-1.06934009743033,-1.29518217917078,-0.677772337590285,-0.543611474760757,-1.22511273307816,0.17739312388259,-0.915356463531259,-0.762630437172405,-0.592541889069438,-1.21431757243856,-0.530352879371274,0.0685023659299078,-0.6848919291574,2.61553095549564,-2.18059641396402,-0.699292699634536,2.5193708773702,-0.561207767177274,1.02399322129642
165,23.75,-33.75000898,-1.06356653331214,-1.45825400083135,-0.998377384651649,-0.50592681273177,-1.30787168140987,0.183773154698118,-0.972640703893137,-0.729220594848259,-0.628937115657571,-1.1921383047665,-0.547281760007956,0.224991545201912,-0.576998034256432,2.80525016814147,-2.13140163700724,-0.601399390104131,2.68264442033886,-0.463809296237352,1.15698189063359
166,24.25,-33.75000898,-0.583882134805168,-1.4277580057554,-0.879713255268483,-0.601712655915145,-0.966749344618875,0.455572804156568,-0.978580706335359,-0.573855569014152,-0.320319616885628,-0.751588779859571,-0.129748756062089,0.240007384227006,-0.556599873417854,3.02997661153305,-2.19394343329494,-0.621569153269215,2.84316886019786,-0.526807780179529,1.28014584563863
167,24.75,-33.75000898,-0.268929350216713,-1.33352674918094,-0.510339466916334,-0.733210279145662,-0.790512605542799,0.608262303060874,-0.991611057586507,-0.605841234208122,0.00534735308166028,-0.493692298003069,0.176525403945872,0.100137392973016,-0.617133419641907,2.93783902896282,-2.2017876913834,-0.711111816846865,2.70812762329081,-0.641585940180271,1.23573373710704
168,25.25,-33.75000898,-0.104649643546592,-1.18092245250327,-0.179823501986423,-0.793983039990725,-0.704085272899845,0.630591695434734,-0.95532938022427,-0.378461479548132,0.00809887827862043,-0.350751018723892,0.33320277460293,-0.191211745805552,-0.874400355519351,2.25071060032999,-2.18485770350633,-0.881857578096273,2.07106094238126,-0.70929272912418,0.846348079955095
169,25.75,-33.75000898,0.176060218532389,-1.33231994906467,0.168799957624802,-1.03890709851426,-0.619098207608358,0.960051152834755,-1.16934805575863,-0.236429116354977,0.184789645891567,-0.174336569506035,0.668706473547333,-0.224857953385375,-0.932791525112675,2.30378162402265,-2.21931853685652,-0.900165625644472,2.0459351278473,-0.737250647576702,0.837252753454866
170,26.25,-33.75000898,0.119652767698518,-1.84416857224192,0.764229710431217,-1.55461688496059,-0.960885023576117,1.36122964546062,-1.71029401206286,-0.420621074637243,0.34751288549286,-0.463143697348581,0.865339154898128,0.29578617251944,-0.540869894751739,3.16573226140236,-2.1189075985328,-0.51503644766238,2.77132565349119,-0.479115663004598,1.25407386313631
171,26.75,-33.75000898,0.0300754734441848,-1.77744853742997,0.614868672394653,-1.40262357656307,-0.89306346997156,1.30337378005677,-1.62061488810321,-0.7064858703718,0.631606815320215,-0.500759602589447,0.72050744440001,0.0362465647582679,-0.561077318351045,2.28288198478023,-1.5063395872434,-0.531772118753278,1.97670127759916,-0.732437109363945,1.4746685664595
172,27.25,-33.75000898,-0.0595018208101482,-1.71072850744603,0.465507631134256,-1.25063026919546,-0.825241912851577,1.24551791465293,-1.53093576635682,-0.992350666106357,0.915700745147571,-0.538375507830314,0.57567573047508,-0.223293042566319,-0.581284741694201,1.40003170694548,-0.893771575953991,-0.548507789844176,1.18207690060924,-0.985758555645224,1.69526326978269
190,17.75,-33.25001169,-0.14907911506448,-1.64400847263407,0.316146593097692,-1.09863696079795,-0.75742035924702,1.18766204924909,-1.44125664239717,-1.27821546184091,1.19979467271044,-0.575991417424728,0.430844016550151,-0.482832650327491,-0.601492165037356,0.517181429110724,-0.281203564664585,-0.56524346184268,0.387452523619324,-1.23908000177037,1.91585797310588
191,18.25,-33.25001169,-0.238656409318813,-1.57728843782212,0.166785555061128,-0.946643653430336,-0.689598805642464,1.12980618384524,-1.35157752065078,-1.56408025757547,1.4838886025378,-0.613607322665594,0.286012306052032,-0.742372258088663,-0.621699588636663,-0.365668848724027,0.331364446112673,-0.581979132933578,-0.40717185300463,-1.49240144781744,2.13645267642907
192,18.75,-33.25001169,0.142254622330872,-0.772733878677919,-0.975497053132715,0.0858476935920016,0.492126334573158,0.857491208543592,-0.386459795198247,-1.64085484528617,1.94981375629972,0.282748175755567,0.171746192928143,-0.393124031087723,-0.302122081980146,0.00731029292596135,0.169275437733657,-0.283242118657069,0.00168196286974571,-1.40562210956436,2.770550595119
193,19.25,-33.25001169,-0.927972827066821,-0.731727070667334,-1.43043873395538,0.257250532402662,-0.290888646167544,0.0394260830498143,-0.215153332214939,-2.49671778845683,1.39050782777969,-0.698315355483515,-0.749086800021401,-0.45774668514545,-0.481432893747156,0.444762936516431,-0.328357957546966,-0.458275240871482,0.346927029740984,-1.32201885181291,2.45276964355047
194,19.75,-33.25001169,-1.04590084079082,-0.111585959659905,-1.12574723406389,0.613507766373347,-0.0637088832060132,-0.332165828569038,0.229612784811156,-2.67572904818595,0.899024017452037,-0.652829168719453,-1.00927771096308,-1.09645864371852,-1.14538153066586,0.0708336663572392,-0.780499695859967,-1.14516209823281,-0.0144386364146766,-1.37143151001198,1.09265857523036
195,20.25,-33.25001169,-0.72912260653114,0.22066950696107,-1.10699655240164,0.864955192413276,0.362853116174565,-0.351478193998544,0.51385149060244,-2.14098576488714,0.577138259503067,-0.201914927813558,-0.856426912502312,-1.38465404565518,-1.53205724528847,-0.133178080704343,-1.39439050128437,-1.50568368281568,-0.194535966094754,-1.38647434938907,0.365802496177689
196,20.75,-33.25001169,-0.498694336284825,0.312913066343739,-1.14335420605912,0.895832985840369,0.527522806845718,-0.338957145097716,0.607357462291917,-0.521823330977431,0.486108836719782,0.0539346859782355,-0.676337152905553,-1.41589816097127,-1.6314394802567,0.120039641952026,-1.99033735400129,-1.60131635719492,0.0268696227177032,-1.32133458417222,0.0153470259330895
197,21.25,-33.25001169,-0.608864194213676,0.232505908408672,-1.05217967740256,0.624065217729287,0.263443279666306,-0.420672718605293,0.507451347842931,-0.0519387394978728,-0.343319385837839,-0.191311889938471,-0.665190452353673,-1.29343657430448,-1.54542088703809,0.472327331854138,-2.13136988946863,-1.52884101280162,0.38837224100868,-1.22227045746736,-0.0938280311756236
198,21.75,-33.25001169,-0.461289680782155,0.31676322693519,-0.700684646311685,0.345772510460155,0.364339646559005,-0.283604995315514,0.459673393255387,-0.0391292665318352,-0.467131269267444,-0.180245508397578,-0.444108101031708,-1.33719764175782,-1.54591869020771,0.363748322429816,-1.9685722778101,-1.52924429446903,0.21914315408229,-1.20467289388558,-0.223145974396424
199,22.25,-33.25001169,-0.919033080093588,0.187321576482062,-0.473726014982129,0.19887873638849,-0.0728842066303082,-0.390010711551822,0.270806965014749,-0.361761578038272,-0.836611415634769,-0.706051112400885,-0.740201598822173,-1.1552545359297,-1.39769066027735,0.54283605326698,-1.88789018307437,-1.39788268940667,0.409104270082176,-1.10370855979204,-0.144818265775342
200,22.75,-33.25001169,-0.888308635322172,0.152010349581738,-0.719586593456028,0.321250246402997,0.0122966396008803,-0.383228168040459,0.318928122546856,-0.323688007431641,-0.917976488776993,-0.618332144631122,-0.783157969321953,-0.947088604727078,-1.25619443166957,0.652385313303686,-1.84013664265792,-1.25399061532603,0.659114907474722,-0.985361975541577,-0.0243704849274193
205,25.25,-33.25001169,0.110936137987161,-0.0848010736141575,-0.514562582147947,0.141805012364679,0.310665616702182,0.165610556872204,0.0611118980587641,0.312753696746714,-0.292412414043579,0.285139653195637,0.0724275377064041,-0.800219251349956,-1.09661312508161,0.683935024927496,-1.70683954459705,-1.14822638829725,0.73324665685672,-0.913221756235991,0.0285622444440911
206,25.75,-33.25001169,-0.136723738209721,-0.379288893467653,0.635816996081302,-0.598485388637524,-0.237487515473831,0.456688974976981,-0.520355762792245,-0.00882554588336867,-0.137976356371128,-0.284617607992051,0.223829604897924,-0.382793130628692,-0.930137909421638,1.24296897374075,-1.67041036948664,-0.902888607971063,1.13703141792038,-0.646436476340585,0.302371065390819
207,26.25,-33.25001169,-0.139657895587091,-0.695246798701229,1.18247308480349,-1.01204107388095,-0.480952737867425,0.744593038928596,-0.90741929204935,-0.412350034219211,-0.0115392856986711,-0.463939194891456,0.417243901571522,0.123391678297648,-0.583663097217667,1.87338938189417,-1.54121816788829,-0.501852930865214,1.63637309617409,-0.349525969732963,0.627184382183353
208,26.75,-33.25001169,0.18819936097456,-1.31156860011114,0.936876912241217,-1.27909491911366,-0.601837150102802,1.16914457228371,-1.32826751448739,-0.272902997516266,0.240330435962809,-0.251977297737579,0.795721290114063,0.358220576261412,-0.421819616766618,2.2271849502279,-1.58791671581506,-0.369303292283123,2.00257132593256,-0.229940990825141,0.771920445679417
209,27.25,-33.25001169,0.281643784737883,-1.93505108667745,0.185233705759188,-1.42978925126042,-0.914962814868429,1.33522006131563,-1.66026222379472,-0.307642806974447,0.29340778878177,-0.250834704943939,0.916317636492452,0.552104260264596,-0.292288549207888,2.3655682588982,-1.6489648193219,-0.286313402728812,2.28302197897187,-0.134035955247461,0.837427592791075
210,27.75,-33.25001169,0.175630174202551,-1.6222434778232,0.272092472662868,-1.18000145203586,-0.671793285673341,1.23606507885194,-1.42665151534514,-0.716804068882687,0.745998166346644,-0.264762829730619,0.721405477687514,0.0219996132003516,-0.492955866885012,1.37619942698531,-0.997796188653561,-0.483247084367388,1.31253949205289,-0.602673143518266,1.07834486565914
227,17.75,-32.75001426,0.069616567913269,-1.30943586462374,0.358951242790383,-0.930213652811307,-0.428623759993679,1.13691009638825,-1.1930408046823,-1.12596533079093,1.198588546176,-0.278690954517301,0.526493322309385,-0.508105033427309,-0.693623184305984,0.38683059385981,-0.346627557473075,-0.680180766005964,0.34205700513392,-1.07131033225748,1.31926213852721
228,18.25,-32.75001426,-0.0363970383760128,-0.996628256252297,0.445810009694062,-0.680425853586752,-0.185454234314018,1.03775511419712,-0.959430096232714,-1.53512659019185,1.65117892600537,-0.292619083657529,0.331581163504447,-1.03820968049155,-0.894290501983108,-0.602538238174338,0.304541073195262,-0.877114447644541,-0.628425481785054,-1.53994752099669,1.56017941319265
229,18.75,-32.75001426,0.077592979241463,-0.334620246284955,-0.496158701128712,0.140842929759668,0.607300644078347,0.667775463583043,-0.159896232803439,-1.76055682927455,1.92463259412602,0.23962357497709,0.0961559463902373,-0.865814786358728,-0.75389140492454,-0.340760213891544,0.0629974724334862,-0.764013872721161,-0.363910591083083,-1.47808093567421,1.83576864300589
230,19.25,-32.75001426,-1.00032661683662,-0.380595609283381,-1.23787377447239,0.433663053158215,-0.138245976567433,-0.146852121326609,0.0322084698261445,-2.58815237150267,1.36463646150995,-0.681607416854186,-0.881330842822082,-0.965158720187472,-0.941036425762532,0.0200492673462255,-0.479720234756855,-0.959578631269529,-0.0412989025456161,-1.39390912254968,1.45992114210007
233,20.75,-32.75001426,-1.36082527874026,0.795381327218812,-0.854195012483376,1.05282218569665,0.104499113908141,-1.0517790019084,0.91984949224911,-0.835547116263968,-0.18919992372786,-0.736590579313528,-1.43885417226156,-1.43989396517906,-1.60374697915343,0.0149457907419692,-1.89671157897137,-1.60194842376874,-0.0562074519557752,-1.32715954011443,-0.0488144088247188
235,21.75,-32.75001426,-0.0575071107927515,1.18931069234596,-1.10447424134981,1.00432265780002,1.33738586732458,-0.637094387391714,1.35932571089969,0.257614376731217,-0.0380250523861943,0.538853543026124,-0.430040404665488,-1.66640447611176,-1.61795530842659,-0.423024706584537,-1.16172055804391,-1.65631126792095,-0.568797706846444,-1.33338319796824,-0.598667726477731
237,22.75,-32.75001426,-0.393050841310151,0.853719832555247,-0.488829125923482,0.681802750252964,0.831730625167362,-0.382931839735625,0.834589702396511,0.102864839991251,-0.763421006627051,0.090310844668064,-0.535130781347536,-1.27412630809272,-1.36419356443373,-0.108874609576087,-1.26813195990464,-1.38808524300908,-0.117500434444213,-1.09694539751097,-0.406176085692329
239,23.75,-32.75001426,-0.282813759895846,0.594173510475968,-0.716748224235497,0.699554291406591,0.718634914436661,-0.299942183549056,0.695997792406107,0.304379836199821,-0.710835391532999,0.186592621407555,-0.468295345883699,-1.09773649918246,-1.20712985553962,-0.0165567381028399,-1.12487065544994,-1.22109088847809,0.134254426933477,-0.955992280690662,-0.282491864720994
240,24.25,-32.75001426,0.0206882733304531,0.752618885220602,-0.360774279636285,0.554457388839668,0.952139642553822,-0.127971057074677,0.703365490945099,0.66727220309616,-0.453414032659952,0.425837257959267,-0.164229086491263,-0.999170124690861,-1.13855338325126,0.0360625799029846,-1.16032855428498,-1.16589073576698,0.260309155671304,-0.902093301818289,-0.220257429233714
243,25.75,-32.75001426,-0.538449236425107,0.330314287036213,0.734419484887626,-0.22611476362902,-0.128896990998093,-0.113553375974141,0.0110552040225664,0.149808680147713,-0.485052995668913,-0.542124643291461,-0.276072581930973,-0.356451526001196,-0.734227856846153,0.670752556636883,-1.01751464485705,-0.726593291617213,0.646051097519394,-0.460483642757888,0.0389261483709109
244,26.25,-32.75001426,-0.448610355683394,0.123658599972782,1.33100155177213,-0.590980766753671,-0.284502663727471,0.170694800192673,-0.317724870681529,0.0444472307481712,-0.32802111887619,-0.604876780232654,-0.0293666725622858,-0.0326711490964794,-0.490373126394673,0.957200410866061,-0.959162046631261,-0.481018833212633,0.872735846573075,-0.221879515744993,0.1698815439804
245,26.75,-32.75001426,-0.369685279138396,-0.429598328657293,1.32227000883835,-0.882709943230176,-0.593892219460718,0.449104914790257,-0.738584068655322,0.0401096570009594,-0.21588307662656,-0.646245969865068,0.16132859420516,0.253102242300077,-0.282625624813596,1.05175101727843,-0.90435129198425,-0.252491335495415,1.04400121073751,-0.0188204970250326,0.240188738945611
246,27.25,-32.75001426,-0.359509264583454,-1.15210934776461,1.21800800653226,-1.24361792441011,-1.08960037518404,0.714608233747651,-1.26626580560273,-0.210847948195081,-0.106835824908524,-0.818938689200862,0.311261015619888,0.640815782979662,0.0258953620607644,0.977009500992538,-0.787829157179965,0.0602011366709608,1.12949889494247,0.226156309425795,0.338545310931782
247,27.75,-32.75001426,0.0632752854952873,-1.7900858673731,1.00421678702265,-1.56530555706614,-1.17183497984684,1.20474948132716,-1.71604067111398,-0.322892227072725,0.245747530986472,-0.536684868758215,0.801550530582278,1.11200231655069,0.4357172943097,1.37185538212828,-0.871880584606879,0.401934045905047,1.50487614851433,0.373300920664286,0.712431324777831
248,28.25,-32.75001426,0.374252419993575,-2.29260285619497,0.663222973796036,-1.78428261408159,-1.20604061493347,1.57857750360176,-2.04112930065451,-0.267510441808464,0.485505018246389,-0.321355807659887,1.16027216686743,1.52907736340742,0.685831183094244,1.91315951713048,-1.04322207046134,0.671232326832203,2.08978391695818,0.513835800013421,1.09595034654417
249,28.75,-32.75001426,0.251353834158153,-1.23414644240605,0.869136124774896,-1.15979776779619,-0.429093790299411,1.22055659255408,-1.26125863738225,-0.881377152761073,1.12939854919413,-0.185325314241242,0.789359355439121,0.129569913483187,-0.214974502780854,0.560616836848012,-0.35814839860522,-0.219971727407937,0.63247396033248,-0.530138414392142,1.12043911235011
265,18.25,-32.25001671,0.128455248322731,-0.175690032962336,1.07504927897759,-0.535312922540697,0.347853030819217,0.862535681506391,-0.481387974109991,-1.49524386371368,1.77329208240635,-0.049294820822597,0.418446547437622,-1.26993753644104,-1.1157801889121,-0.791925842464362,0.326925273250898,-1.11117578164808,-0.824835995927256,-1.5741126283293,1.14492787635868
266,18.75,-32.25001671,0.106368469445155,0.175667041402329,0.0475212833191943,0.170248840605657,0.839165962876581,0.534179527998262,0.0945639388857636,-1.83752844711026,1.9475816114117,0.284477844377542,0.114632583513643,-1.17714529532915,-1.05145456291541,-0.612381723192033,0.0990801610256246,-1.0562151478203,-0.652490787811758,-1.53453675290855,1.26791479923398
267,19.25,-32.25001671,-0.29471722950221,0.0940544689903167,-0.949592656371547,0.628549069159135,0.661892608442568,0.0895704539691734,0.343984542502129,-2.24352492109781,1.81574515173381,0.120130378555092,-0.401144866631252,-1.24187240562533,-1.14760080793828,-0.44031189427124,-0.245250357314466,-1.17205705412888,-0.468984375362237,-1.48904793486473,1.03937328815637
268,19.75,-32.25001671,0.533516601606312,1.21071079087031,-0.502083852044421,1.18278852220497,1.91535611484253,0.0858772652564995,1.13614353201695,-1.82023386474488,2.04506386674735,1.22941598994766,0.00634179234667936,-1.56805274251704,-1.47290674102929,-0.679363366716611,-0.4038395264401,-1.49490614555409,-0.722932779052092,-1.54999133809719,0.3970682240981
269,20.25,-32.25001671,-0.876316482686682,0.873224323380505,-0.78417295675695,1.12765467877787,0.593159490286218,-0.720526716670866,0.958520934826356,-1.82814575431239,0.456319125671515,-0.199856431424508,-1.07791940639132,-1.48386614331026,-1.60625138558083,-0.10556187768095,-1.52241732714768,-1.60678233382134,-0.235277847940679,-1.41357229469023,0.135965531933305
271,21.25,-32.25001671,-1.6457667089182,0.938957874728209,-1.08523656098216,1.20267575546948,-0.0505755112310597,-1.43425304984328,1.13279085443323,-0.637053597156112,-1.19156145883213,-0.947335146330458,-1.76155164635645,-1.41702259685342,-1.40460196226137,-0.0165792890702284,-1.36629977014921,-1.48489023181765,-0.146945625514337,-1.21758448839949,-0.356780999461555
