site_id,x,y,species,count
119,19.25,-34.25000615,Telchinia serena,12
119,19.25,-34.25000615,Utetheisa pulchella,0
119,19.25,-34.25000615,Vanessa cardui,0
120,19.75,-34.25000615,Acraea horta,10
120,19.75,-34.25000615,Amata cerbera,0
120,19.75,-34.25000615,Bicyclus safitza safitza,0
120,19.75,-34.25000615,Cacyreus lingeus,0
120,19.75,-34.25000615,Charaxes wakefieldi,0
120,19.75,-34.25000615,Danaus chrysippus orientis,0
120,19.75,-34.25000615,Dira clytus clytus,0
120,19.75,-34.25000615,Eutricha capensis,47
120,19.75,-34.25000615,Hypolimnas misippus,5
120,19.75,-34.25000615,Junonia elgiva,0
120,19.75,-34.25000615,Junonia natalica natalica,17
120,19.75,-34.25000615,Junonia oenone oenone,0
120,19.75,-34.25000615,Leptotes pirithous,0
120,19.75,-34.25000615,Mesocelis monticola,0
120,19.75,-34.25000615,Mylothris agathina agathina,0
120,19.75,-34.25000615,Nudaurelia cytherea,0
120,19.75,-34.25000615,Papilio demodocus demodocus,0
120,19.75,-34.25000615,Pieris brassicae,0
120,19.75,-34.25000615,Precis archesia archesia,0
120,19.75,-34.25000615,Protogoniomorpha parhassus,0
120,19.75,-34.25000615,Rhodogastria amasis,0
120,19.75,-34.25000615,Rubraea petraea,0
120,19.75,-34.25000615,Telchinia encedon encedon,0
120,19.75,-34.25000615,Telchinia esebria,0
120,19.75,-34.25000615,Telchinia serena,0
120,19.75,-34.25000615,Utetheisa pulchella,0
120,19.75,-34.25000615,Vanessa cardui,0
121,20.25,-34.25000615,Acraea horta,19
121,20.25,-34.25000615,Amata cerbera,0
121,20.25,-34.25000615,Bicyclus safitza safitza,0
121,20.25,-34.25000615,Cacyreus lingeus,0
121,20.25,-34.25000615,Charaxes wakefieldi,0
121,20.25,-34.25000615,Danaus chrysippus orientis,8
121,20.25,-34.25000615,Dira clytus clytus,0
121,20.25,-34.25000615,Eutricha capensis,0
121,20.25,-34.25000615,Hypolimnas misippus,1
121,20.25,-34.25000615,Junonia elgiva,0
121,20.25,-34.25000615,Junonia natalica natalica,0
121,20.25,-34.25000615,Junonia oenone oenone,4
121,20.25,-34.25000615,Leptotes pirithous,0
121,20.25,-34.25000615,Mesocelis monticola,0
121,20.25,-34.25000615,Mylothris agathina agathina,4
121,20.25,-34.25000615,Nudaurelia cytherea,4
121,20.25,-34.25000615,Papilio demodocus demodocus,0
121,20.25,-34.25000615,Pieris brassicae,12
121,20.25,-34.25000615,Precis archesia archesia,0
121,20.25,-34.25000615,Protogoniomorpha parhassus,0
121,20.25,-34.25000615,Rhodogastria amasis,0
121,20.25,-34.25000615,Rubraea petraea,20
121,20.25,-34.25000615,Telchinia encedon encedon,0
121,20.25,-34.25000615,Telchinia esebria,0
121,20.25,-34.25000615,Telchinia serena,12
121,20.25,-34.25000615,Utetheisa pulchella,7
121,20.25,-34.25000615,Vanessa cardui,3
122,20.75,-34.25000615,Acraea horta,0
122,20.75,-34.25000615,Amata cerbera,0
122,20.75,-34.25000615,Bicyclus safitza safitza,31
122,20.75,-34.25000615,Cacyreus lingeus,0
122,20.75,-34.25000615,Charaxes wakefieldi,0
122,20.75,-34.25000615,Danaus chrysippus orientis,0
122,20.75,-34.25000615,Dira clytus clytus,0
122,20.75,-34.25000615,Eutricha capensis,26
122,20.75,-34.25000615,Hypolimnas misippus,0
122,20.75,-34.25000615,Junonia elgiva,0
122,20.75,-34.25000615,Junonia natalica natalica,0
122,20.75,-34.25000615,Junonia oenone oenone,0
122,20.75,-34.25000615,Leptotes pirithous,0
122,20.75,-34.25000615,Mesocelis monticola,8
122,20.75,-34.25000615,Mylothris agathina agathina,0
122,20.75,-34.25000615,Nudaurelia cytherea,4
122,20.75,-34.25000615,Papilio demodocus demodocus,0
122,20.75,-34.25000615,Pieris brassicae,19
122,20.75,-34.25000615,Precis archesia archesia,0
122,20.75,-34.25000615,Protogoniomorpha parhassus,0
122,20.75,-34.25000615,Rhodogastria amasis,0
122,20.75,-34.25000615,Rubraea petraea,19
122,20.75,-34.25000615,Telchinia encedon encedon,0
122,20.75,-34.25000615,Telchinia esebria,0
122,20.75,-34.25000615,Telchinia serena,11
122,20.75,-34.25000615,Utetheisa pulchella,15
122,20.75,-34.25000615,Vanessa cardui,0
123,21.25,-34.25000615,Acraea horta,0
123,21.25,-34.25000615,Amata cerbera,7
123,21.25,-34.25000615,Bicyclus safitza safitza,0
123,21.25,-34.25000615,Cacyreus lingeus,12
123,21.25,-34.25000615,Charaxes wakefieldi,0
123,21.25,-34.25000615,Danaus chrysippus orientis,19
123,21.25,-34.25000615,Dira clytus clytus,0
123,21.25,-34.25000615,Eutricha capensis,23
123,21.25,-34.25000615,Hypolimnas misippus,0
123,21.25,-34.25000615,Junonia elgiva,0
123,21.25,-34.25000615,Junonia natalica natalica,0
123,21.25,-34.25000615,Junonia oenone oenone,0
123,21.25,-34.25000615,Leptotes pirithous,0
123,21.25,-34.25000615,Mesocelis monticola,8
123,21.25,-34.25000615,Mylothris agathina agathina,8
123,21.25,-34.25000615,Nudaurelia cytherea,9
123,21.25,-34.25000615,Papilio demodocus demodocus,18
123,21.25,-34.25000615,Pieris brassicae,17
123,21.25,-34.25000615,Precis archesia archesia,7
123,21.25,-34.25000615,Protogoniomorpha parhassus,30
123,21.25,-34.25000615,Rhodogastria amasis,0
123,21.25,-34.25000615,Rubraea petraea,0
123,21.25,-34.25000615,Telchinia encedon encedon,13
123,21.25,-34.25000615,Telchinia esebria,0
123,21.25,-34.25000615,Telchinia serena,6
123,21.25,-34.25000615,Utetheisa pulchella,0
123,21.25,-34.25000615,Vanessa cardui,6
124,21.75,-34.25000615,Acraea horta,0
124,21.75,-34.25000615,Amata cerbera,0
124,21.75,-34.25000615,Bicyclus safitza safitza,28
124,21.75,-34.25000615,Cacyreus lingeus,4
124,21.75,-34.25000615,Charaxes wakefieldi,0
124,21.75,-34.25000615,Danaus chrysippus orientis,0
124,21.75,-34.25000615,Dira clytus clytus,11
124,21.75,-34.25000615,Eutricha capensis,21
124,21.75,-34.25000615,Hypolimnas misippus,0
124,21.75,-34.25000615,Junonia elgiva,9
124,21.75,-34.25000615,Junonia natalica natalica,0
124,21.75,-34.25000615,Junonia oenone oenone,9
124,21.75,-34.25000615,Leptotes pirithous,0
124,21.75,-34.25000615,Mesocelis monticola,11
124,21.75,-34.25000615,Mylothris agathina agathina,0
124,21.75,-34.25000615,Nudaurelia cytherea,3
124,21.75,-34.25000615,Papilio demodocus demodocus,0
124,21.75,-34.25000615,Pieris brassicae,0
124,21.75,-34.25000615,Precis archesia archesia,0
124,21.75,-34.25000615,Protogoniomorpha parhassus,0
124,21.75,-34.25000615,Rhodogastria amasis,0
124,21.75,-34.25000615,Rubraea petraea,18
124,21.75,-34.25000615,Telchinia encedon encedon,7
124,21.75,-34.25000615,Telchinia esebria,0
124,21.75,-34.25000615,Telchinia serena,5
124,21.75,-34.25000615,Utetheisa pulchella,12
124,21.75,-34.25000615,Vanessa cardui,7
125,22.25,-34.25000615,Acraea horta,0
125,22.25,-34.25000615,Amata cerbera,0
125,22.25,-34.25000615,Bicyclus safitza safitza,24
125,22.25,-34.25000615,Cacyreus lingeus,0
125,22.25,-34.25000615,Charaxes wakefieldi,7
125,22.25,-34.25000615,Danaus chrysippus orientis,0
125,22.25,-34.25000615,Dira clytus clytus,4
125,22.25,-34.25000615,Eutricha capensis,0
125,22.25,-34.25000615,Hypolimnas misippus,0
125,22.25,-34.25000615,Junonia elgiva,0
125,22.25,-34.25000615,Junonia natalica natalica,10
125,22.25,-34.25000615,Junonia oenone oenone,0
125,22.25,-34.25000615,Leptotes pirithous,0
125,22.25,-34.25000615,Mesocelis monticola,0
125,22.25,-34.25000615,Mylothris agathina agathina,8
125,22.25,-34.25000615,Nudaurelia cytherea,9
125,22.25,-34.25000615,Papilio demodocus demodocus,11
125,22.25,-34.25000615,Pieris brassicae,0
125,22.25,-34.25000615,Precis archesia archesia,0
125,22.25,-34.25000615,Protogoniomorpha parhassus,0
125,22.25,-34.25000615,Rhodogastria amasis,0
125,22.25,-34.25000615,Rubraea petraea,0
125,22.25,-34.25000615,Telchinia encedon encedon,0
125,22.25,-34.25000615,Telchinia esebria,0
125,22.25,-34.25000615,Telchinia serena,0
125,22.25,-34.25000615,Utetheisa pulchella,37
125,22.25,-34.25000615,Vanessa cardui,0
126,22.75,-34.25000615,Acraea horta,0
126,22.75,-34.25000615,Amata cerbera,0
126,22.75,-34.25000615,Bicyclus safitza safitza,0
126,22.75,-34.25000615,Cacyreus lingeus,0
126,22.75,-34.25000615,Charaxes wakefieldi,0
126,22.75,-34.25000615,Danaus chrysippus orientis,0
126,22.75,-34.25000615,Dira clytus clytus,0
126,22.75,-34.25000615,Eutricha capensis,19
126,22.75,-34.25000615,Hypolimnas misippus,0
126,22.75,-34.25000615,Junonia elgiva,12
126,22.75,-34.25000615,Junonia natalica natalica,0
126,22.75,-34.25000615,Junonia oenone oenone,0
126,22.75,-34.25000615,Leptotes pirithous,0
126,22.75,-34.25000615,Mesocelis monticola,7
126,22.75,-34.25000615,Mylothris agathina agathina,7
126,22.75,-34.25000615,Nudaurelia cytherea,1
126,22.75,-34.25000615,Papilio demodocus demodocus,0
126,22.75,-34.25000615,Pieris brassicae,0
126,22.75,-34.25000615,Precis archesia archesia,12
126,22.75,-34.25000615,Protogoniomorpha parhassus,10
126,22.75,-34.25000615,Rhodogastria amasis,0
126,22.75,-34.25000615,Rubraea petraea,0
126,22.75,-34.25000615,Telchinia encedon encedon,5
126,22.75,-34.25000615,Telchinia esebria,0
126,22.75,-34.25000615,Telchinia serena,0
126,22.75,-34.25000615,Utetheisa pulchella,17
126,22.75,-34.25000615,Vanessa cardui,0
127,23.25,-34.25000615,Acraea horta,0
127,23.25,-34.25000615,Amata cerbera,0
127,23.25,-34.25000615,Bicyclus safitza safitza,14
127,23.25,-34.25000615,Cacyreus lingeus,0
127,23.25,-34.25000615,Charaxes wakefieldi,0
127,23.25,-34.25000615,Danaus chrysippus orientis,0
127,23.25,-34.25000615,Dira clytus clytus,3
127,23.25,-34.25000615,Eutricha capensis,25
127,23.25,-34.25000615,Hypolimnas misippus,0
127,23.25,-34.25000615,Junonia elgiva,0
127,23.25,-34.25000615,Junonia natalica natalica,0
127,23.25,-34.25000615,Junonia oenone oenone,0
127,23.25,-34.25000615,Leptotes pirithous,0
127,23.25,-34.25000615,Mesocelis monticola,10
127,23.25,-34.25000615,Mylothris agathina agathina,0
127,23.25,-34.25000615,Nudaurelia cytherea,0
127,23.25,-34.25000615,Papilio demodocus demodocus,0
127,23.25,-34.25000615,Pieris brassicae,0
127,23.25,-34.25000615,Precis archesia archesia,0
127,23.25,-34.25000615,Protogoniomorpha parhassus,24
127,23.25,-34.25000615,Rhodogastria amasis,0
127,23.25,-34.25000615,Rubraea petraea,18
127,23.25,-34.25000615,Telchinia encedon encedon,0
127,23.25,-34.25000615,Telchinia esebria,0
127,23.25,-34.25000615,Telchinia serena,0
127,23.25,-34.25000615,Utetheisa pulchella,0
127,23.25,-34.25000615,Vanessa cardui,0
128,23.75,-34.25000615,Acraea horta,11
128,23.75,-34.25000615,Amata cerbera,0
128,23.75,-34.25000615,Bicyclus safitza safitza,0
128,23.75,-34.25000615,Cacyreus lingeus,0
128,23.75,-34.25000615,Charaxes wakefieldi,0
128,23.75,-34.25000615,Danaus chrysippus orientis,17
128,23.75,-34.25000615,Dira clytus clytus,0
128,23.75,-34.25000615,Eutricha capensis,0
128,23.75,-34.25000615,Hypolimnas misippus,0
128,23.75,-34.25000615,Junonia elgiva,0
128,23.75,-34.25000615,Junonia natalica natalica,14
128,23.75,-34.25000615,Junonia oenone oenone,0
128,23.75,-34.25000615,Leptotes pirithous,0
128,23.75,-34.25000615,Mesocelis monticola,0
128,23.75,-34.25000615,Mylothris agathina agathina,0
128,23.75,-34.25000615,Nudaurelia cytherea,8
128,23.75,-34.25000615,Papilio demodocus demodocus,0
128,23.75,-34.25000615,Pieris brassicae,9
128,23.75,-34.25000615,Precis archesia archesia,0
128,23.75,-34.25000615,Protogoniomorpha parhassus,0
128,23.75,-34.25000615,Rhodogastria amasis,0
128,23.75,-34.25000615,Rubraea petraea,0
128,23.75,-34.25000615,Telchinia encedon encedon,0
128,23.75,-34.25000615,Telchinia esebria,0
128,23.75,-34.25000615,Telchinia serena,0
128,23.75,-34.25000615,Utetheisa pulchella,36
128,23.75,-34.25000615,Vanessa cardui,17
129,24.25,-34.25000615,Acraea horta,0
129,24.25,-34.25000615,Amata cerbera,2
129,24.25,-34.25000615,Bicyclus safitza safitza,0
129,24.25,-34.25000615,Cacyreus lingeus,0
129,24.25,-34.25000615,Charaxes wakefieldi,0
129,24.25,-34.25000615,Danaus chrysippus orientis,0
129,24.25,-34.25000615,Dira clytus clytus,2
129,24.25,-34.25000615,Eutricha capensis,0
129,24.25,-34.25000615,Hypolimnas misippus,0
129,24.25,-34.25000615,Junonia elgiva,0
129,24.25,-34.25000615,Junonia natalica natalica,0
129,24.25,-34.25000615,Junonia oenone oenone,0
129,24.25,-34.25000615,Leptotes pirithous,18
129,24.25,-34.25000615,Mesocelis monticola,0
129,24.25,-34.25000615,Mylothris agathina agathina,4
129,24.25,-34.25000615,Nudaurelia cytherea,0
129,24.25,-34.25000615,Papilio demodocus demodocus,0
129,24.25,-34.25000615,Pieris brassicae,22
129,24.25,-34.25000615,Precis archesia archesia,0
129,24.25,-34.25000615,Protogoniomorpha parhassus,25
129,24.25,-34.25000615,Rhodogastria amasis,0
129,24.25,-34.25000615,Rubraea petraea,0
129,24.25,-34.25000615,Telchinia encedon encedon,0
129,24.25,-34.25000615,Telchinia esebria,0
129,24.25,-34.25000615,Telchinia serena,4
129,24.25,-34.25000615,Utetheisa pulchella,45
129,24.25,-34.25000615,Vanessa cardui,0
130,24.75,-34.25000615,Acraea horta,0
130,24.75,-34.25000615,Amata cerbera,0
130,24.75,-34.25000615,Bicyclus safitza safitza,0
130,24.75,-34.25000615,Cacyreus lingeus,0
130,24.75,-34.25000615,Charaxes wakefieldi,0
130,24.75,-34.25000615,Danaus chrysippus orientis,13
130,24.75,-34.25000615,Dira clytus clytus,0
130,24.75,-34.25000615,Eutricha capensis,0
130,24.75,-34.25000615,Hypolimnas misippus,0
130,24.75,-34.25000615,Junonia elgiva,0
130,24.75,-34.25000615,Junonia natalica natalica,7
130,24.75,-34.25000615,Junonia oenone oenone,0
130,24.75,-34.25000615,Leptotes pirithous,0
130,24.75,-34.25000615,Mesocelis monticola,0
130,24.75,-34.25000615,Mylothris agathina agathina,4
130,24.75,-34.25000615,Nudaurelia cytherea,0
130,24.75,-34.25000615,Papilio demodocus demodocus,0
130,24.75,-34.25000615,Pieris brassicae,10
130,24.75,-34.25000615,Precis archesia archesia,28
130,24.75,-34.25000615,Protogoniomorpha parhassus,10
130,24.75,-34.25000615,Rhodogastria amasis,0
130,24.75,-34.25000615,Rubraea petraea,0
130,24.75,-34.25000615,Telchinia encedon encedon,0
130,24.75,-34.25000615,Telchinia esebria,13
130,24.75,-34.25000615,Telchinia serena,0
130,24.75,-34.25000615,Utetheisa pulchella,0
130,24.75,-34.25000615,Vanessa cardui,0
131,25.25,-34.25000615,Acraea horta,0
